,#Field:count,sourceIPCount,endUserASN,which_data
45970,1486,8,24753,tracerouteasncounts
45971,6156,67,25715,tracerouteasncounts
45972,5410,1,26191,tracerouteasncounts
45973,210,1,27583,tracerouteasncounts
45974,68992,264,29124,tracerouteasncounts
45975,3082,33,29259,tracerouteasncounts
45976,59,2,29430,tracerouteasncounts
45977,816,13,30396,tracerouteasncounts
45978,2643,1,31711,tracerouteasncounts
45979,17512,3,32255,tracerouteasncounts
45980,17369,4,32912,tracerouteasncounts
45981,877,37,35004,tracerouteasncounts
45982,6,1,35036,tracerouteasncounts
45983,65,2,35048,tracerouteasncounts
45984,9230,1,35392,tracerouteasncounts
45985,1599,6,35695,tracerouteasncounts
45986,291,1,36119,tracerouteasncounts
45987,1621,7,36555,tracerouteasncounts
45988,209685,510,37100,tracerouteasncounts
45989,1,1,37162,tracerouteasncounts
45990,137,9,37405,tracerouteasncounts
45991,22,2,37674,tracerouteasncounts
45992,694,14,38690,tracerouteasncounts
45993,862048,85,38809,tracerouteasncounts
45994,351,27,39024,tracerouteasncounts
45995,1900,1,40324,tracerouteasncounts
45996,343,4,40390,tracerouteasncounts
45997,20276,3,40808,tracerouteasncounts
45998,3324,13,40995,tracerouteasncounts
45999,2535,396,41496,tracerouteasncounts
46000,78,11,43076,tracerouteasncounts
46001,758,84,43356,tracerouteasncounts
46002,22420,3,45213,tracerouteasncounts
46003,7,1,45460,tracerouteasncounts
46004,573,21,45539,tracerouteasncounts
46005,1,1,46079,tracerouteasncounts
46006,8635,33,46825,tracerouteasncounts
46007,6370,1,47429,tracerouteasncounts
46008,30,1,47977,tracerouteasncounts
46009,4681,411,48427,tracerouteasncounts
46010,241,8,49252,tracerouteasncounts
46011,356,4,49929,tracerouteasncounts
46012,3,1,50227,tracerouteasncounts
46013,20674,81,50542,tracerouteasncounts
46014,3300,19,50716,tracerouteasncounts
46015,44,9,51662,tracerouteasncounts
46016,1955,1,51946,tracerouteasncounts
46017,264,4,52346,tracerouteasncounts
46018,496,98,52722,tracerouteasncounts
46019,11838,237,53158,tracerouteasncounts
46020,376,126,53196,tracerouteasncounts
46021,42,4,55691,tracerouteasncounts
46022,216,1,56211,tracerouteasncounts
46023,54989,13,58664,tracerouteasncounts
46024,22,2,62010,tracerouteasncounts
46025,12,9,62196,tracerouteasncounts
46026,728,1,62667,tracerouteasncounts
46027,1986893,4,63111,tracerouteasncounts
46028,107,4,131536,tracerouteasncounts
46029,178,1,132033,tracerouteasncounts
46030,18425,508,132768,tracerouteasncounts
46031,171,6,132955,tracerouteasncounts
46032,3487,170,133469,tracerouteasncounts
46033,1769,16,133730,tracerouteasncounts
46034,2117,6,133737,tracerouteasncounts
46035,1,1,133738,tracerouteasncounts
46036,3795,254,134543,tracerouteasncounts
46037,537,22,134635,tracerouteasncounts
46038,82,6,135438,tracerouteasncounts
46039,157,3,135439,tracerouteasncounts
46040,802,19,135690,tracerouteasncounts
46041,1469,36,136230,tracerouteasncounts
46042,4282,20,136856,tracerouteasncounts
46043,215,3,137248,tracerouteasncounts
46044,3477,37,137657,tracerouteasncounts
46045,236,17,137667,tracerouteasncounts
46046,21,4,138124,tracerouteasncounts
46047,13455,144,138277,tracerouteasncounts
46048,27,1,138332,tracerouteasncounts
46049,112,14,139881,tracerouteasncounts
46050,38,1,140024,tracerouteasncounts
46051,113,4,140481,tracerouteasncounts
46052,147,1,196847,tracerouteasncounts
46053,103,5,197254,tracerouteasncounts
46054,345,4,197300,tracerouteasncounts
46055,1421,7,198184,tracerouteasncounts
46056,14772,674,198570,tracerouteasncounts
46057,1006,22,199995,tracerouteasncounts
46058,18,1,201542,tracerouteasncounts
46059,70,1,202625,tracerouteasncounts
46060,197,1,204067,tracerouteasncounts
46061,3526,1,204520,tracerouteasncounts
46062,404,42,204650,tracerouteasncounts
46063,82,22,205575,tracerouteasncounts
46064,135,2,206596,tracerouteasncounts
46065,462,20,206882,tracerouteasncounts
46066,310,72,207715,tracerouteasncounts
46067,173,28,207876,tracerouteasncounts
46068,3246,1,209766,tracerouteasncounts
46069,31,2,262157,tracerouteasncounts
46070,90,37,262573,tracerouteasncounts
46071,3745,128,262594,tracerouteasncounts
46072,1786,151,262834,tracerouteasncounts
46073,144,50,263043,tracerouteasncounts
46074,146,20,263255,tracerouteasncounts
46075,3758,192,263466,tracerouteasncounts
46076,1667,225,263527,tracerouteasncounts
46077,461,2,263533,tracerouteasncounts
46078,113,6,263718,tracerouteasncounts
46079,309,19,264592,tracerouteasncounts
46080,100,17,264859,tracerouteasncounts
46081,369,32,265627,tracerouteasncounts
46082,132,26,266504,tracerouteasncounts
46083,40,14,266643,tracerouteasncounts
46084,692,19,268060,tracerouteasncounts
46085,43,25,268687,tracerouteasncounts
46086,138,16,268694,tracerouteasncounts
46087,55,14,268730,tracerouteasncounts
46088,9476,213,268873,tracerouteasncounts
46089,261,3,268964,tracerouteasncounts
46090,76,22,268991,tracerouteasncounts
46091,1131,12,269243,tracerouteasncounts
46092,54,18,269363,tracerouteasncounts
46093,41,18,269410,tracerouteasncounts
46094,67,3,269427,tracerouteasncounts
46095,196,16,269781,tracerouteasncounts
46096,114,17,269943,tracerouteasncounts
46097,3,2,270255,tracerouteasncounts
46098,16,2,270434,tracerouteasncounts
46099,57,30,270611,tracerouteasncounts
46100,15,10,270626,tracerouteasncounts
46101,46,5,270800,tracerouteasncounts
46102,189,8,270868,tracerouteasncounts
46103,4,3,271230,tracerouteasncounts
46104,1006,77,271268,tracerouteasncounts
46105,95,6,271791,tracerouteasncounts
46106,2792,30,327805,tracerouteasncounts
46107,220,6,327871,tracerouteasncounts
46108,2101,7,328418,tracerouteasncounts
46109,1454,2,393305,tracerouteasncounts
46110,4,1,393991,tracerouteasncounts
46111,1789,1,394747,tracerouteasncounts
46112,213,1,396365,tracerouteasncounts
46113,4567,1,396368,tracerouteasncounts
46114,29857,51,397142,tracerouteasncounts
46115,320,3,398249,tracerouteasncounts
46116,47971,1,1757,tracerouteasncounts
46117,47846,285,2379,tracerouteasncounts
46118,117465,3,6223,tracerouteasncounts
46119,51311,486,6580,tracerouteasncounts
46120,1015,4,7950,tracerouteasncounts
46121,27853,630,8193,tracerouteasncounts
46122,155193,15,8217,tracerouteasncounts
46123,221,2,8698,tracerouteasncounts
46124,8813,13,9287,tracerouteasncounts
46125,41850,109,10217,tracerouteasncounts
46126,66182,12,10912,tracerouteasncounts
46127,1271,2,11015,tracerouteasncounts
46128,1,1,11174,tracerouteasncounts
46129,9076,3,12050,tracerouteasncounts
46130,89231,148,12118,tracerouteasncounts
46131,1764,4,13410,tracerouteasncounts
46132,3345,1,14150,tracerouteasncounts
46133,5,1,14211,tracerouteasncounts
46134,5422,2,14696,tracerouteasncounts
46135,119,1,14944,tracerouteasncounts
46136,61693,191,14979,tracerouteasncounts
46137,47,5,15034,tracerouteasncounts
46138,433171,1,15089,tracerouteasncounts
46139,382157,796,15525,tracerouteasncounts
46140,25,6,15535,tracerouteasncounts
46141,4991,42,17369,tracerouteasncounts
46142,716,60,17996,tracerouteasncounts
46143,13564,2,18537,tracerouteasncounts
46144,122,2,18553,tracerouteasncounts
46145,28,1,18696,tracerouteasncounts
46146,25793,5,18733,tracerouteasncounts
46147,12,1,19569,tracerouteasncounts
46148,46,1,19831,tracerouteasncounts
46149,36,1,20414,tracerouteasncounts
46150,19166,25,20552,tracerouteasncounts
46151,33,1,20621,tracerouteasncounts
46152,1,1,20624,tracerouteasncounts
46153,3278,3,20917,tracerouteasncounts
46154,128798,3,21272,tracerouteasncounts
46155,1956,51,21615,tracerouteasncounts
46156,492,1,22147,tracerouteasncounts
46157,1,1,22358,tracerouteasncounts
46158,6,3,23948,tracerouteasncounts
46159,31,3,24003,tracerouteasncounts
46160,396134,2,25771,tracerouteasncounts
46161,667,8,26082,tracerouteasncounts
46162,2259,2,26258,tracerouteasncounts
46163,165013,2,27451,tracerouteasncounts
46164,131,8,28151,tracerouteasncounts
46165,1912,15,29062,tracerouteasncounts
46166,450,73,29068,tracerouteasncounts
46167,13597,3,29082,tracerouteasncounts
46168,2080,4,30795,tracerouteasncounts
46169,588,27,31029,tracerouteasncounts
46170,2624,13,31708,tracerouteasncounts
46171,2841,6,32257,tracerouteasncounts
46172,1453,12,32818,tracerouteasncounts
46173,22,1,33116,tracerouteasncounts
46174,4398,2,33174,tracerouteasncounts
46175,129,1,33238,tracerouteasncounts
46176,6,1,33468,tracerouteasncounts
46177,2406,2,34818,tracerouteasncounts
46178,100472,959,35141,tracerouteasncounts
46179,222024,63,36086,tracerouteasncounts
46180,1821,120,37122,tracerouteasncounts
46181,78403,1934,37492,tracerouteasncounts
46182,18523,63,38742,tracerouteasncounts
46183,30,1,39084,tracerouteasncounts
46184,322,2,40293,tracerouteasncounts
46185,11764,98,40311,tracerouteasncounts
46186,63940,3,40468,tracerouteasncounts
46187,24,1,41556,tracerouteasncounts
46188,1264,31,42159,tracerouteasncounts
46189,1123,7,42339,tracerouteasncounts
46190,520020,1790,42525,tracerouteasncounts
46191,1973,7,44705,tracerouteasncounts
46192,1062,2,44875,tracerouteasncounts
46193,2490,506,45361,tracerouteasncounts
46194,1475,1,46221,tracerouteasncounts
46195,935,3,46266,tracerouteasncounts
46196,125981,5,46626,tracerouteasncounts
46197,2,1,48305,tracerouteasncounts
46198,162,1,49708,tracerouteasncounts
46199,21,3,50099,tracerouteasncounts
46200,54,7,50884,tracerouteasncounts
46201,32,7,51625,tracerouteasncounts
46202,1652,241,52419,tracerouteasncounts
46203,444,66,52554,tracerouteasncounts
46204,5096,4,52646,tracerouteasncounts
46205,7165,195,52662,tracerouteasncounts
46206,66,24,52737,tracerouteasncounts
46207,2,1,52978,tracerouteasncounts
46208,3885,216,52993,tracerouteasncounts
46209,553,2,54353,tracerouteasncounts
46210,1767,4,55080,tracerouteasncounts
46211,4932,3,55264,tracerouteasncounts
46212,592,3,55628,tracerouteasncounts
46213,12,1,56716,tracerouteasncounts
46214,6480,145,57154,tracerouteasncounts
46215,229,2,57627,tracerouteasncounts
46216,10440,26,57866,tracerouteasncounts
46217,280,2,58086,tracerouteasncounts
46218,55,2,59700,tracerouteasncounts
46219,20,1,61111,tracerouteasncounts
46220,222,1,61237,tracerouteasncounts
46221,39,1,62783,tracerouteasncounts
46222,739,1,132611,tracerouteasncounts
46223,29,1,133788,tracerouteasncounts
46224,773,12,133965,tracerouteasncounts
46225,19,11,133996,tracerouteasncounts
46226,266,6,134020,tracerouteasncounts
46227,474,20,135825,tracerouteasncounts
46228,2835,4,136001,tracerouteasncounts
46229,1882,2,136921,tracerouteasncounts
46230,545,21,137271,tracerouteasncounts
46231,192,15,137292,tracerouteasncounts
46232,1,1,138889,tracerouteasncounts
46233,48,4,140071,tracerouteasncounts
46234,20,1,140094,tracerouteasncounts
46235,1245,6,140120,tracerouteasncounts
46236,1,1,141204,tracerouteasncounts
46237,118,2,141412,tracerouteasncounts
46238,928,6,196763,tracerouteasncounts
46239,412,1,197507,tracerouteasncounts
46240,970,2,197572,tracerouteasncounts
46241,554,1,197941,tracerouteasncounts
46242,294,10,198183,tracerouteasncounts
46243,537,36,198259,tracerouteasncounts
46244,1542,3,199486,tracerouteasncounts
46245,38,1,200909,tracerouteasncounts
46246,8,3,201220,tracerouteasncounts
46247,650,1,201927,tracerouteasncounts
46248,633,13,203929,tracerouteasncounts
46249,4190,1,204061,tracerouteasncounts
46250,645,128,206182,tracerouteasncounts
46251,53,6,206204,tracerouteasncounts
46252,335,5,206291,tracerouteasncounts
46253,240,1,206571,tracerouteasncounts
46254,101,2,207263,tracerouteasncounts
46255,81,20,207606,tracerouteasncounts
46256,1060,55,209854,tracerouteasncounts
46257,21,1,213182,tracerouteasncounts
46258,10574,801,262907,tracerouteasncounts
46259,60,14,263139,tracerouteasncounts
46260,10,5,264078,tracerouteasncounts
46261,6,4,264248,tracerouteasncounts
46262,44,3,264291,tracerouteasncounts
46263,14,5,264581,tracerouteasncounts
46264,48,25,264584,tracerouteasncounts
46265,538,15,264645,tracerouteasncounts
46266,80,31,265088,tracerouteasncounts
46267,157,38,265103,tracerouteasncounts
46268,88,24,265104,tracerouteasncounts
46269,313,21,265152,tracerouteasncounts
46270,398,83,265704,tracerouteasncounts
46271,628,85,266537,tracerouteasncounts
46272,420,21,266560,tracerouteasncounts
46273,3760,41,266695,tracerouteasncounts
46274,113,47,267385,tracerouteasncounts
46275,46,11,267539,tracerouteasncounts
46276,13,1,267779,tracerouteasncounts
46277,160,7,268264,tracerouteasncounts
46278,223,24,268442,tracerouteasncounts
46279,7,3,268595,tracerouteasncounts
46280,1544,68,268637,tracerouteasncounts
46281,32,6,269323,tracerouteasncounts
46282,850,29,269348,tracerouteasncounts
46283,530,33,269416,tracerouteasncounts
46284,8,7,269914,tracerouteasncounts
46285,281,18,270728,tracerouteasncounts
46286,16,1,328045,tracerouteasncounts
46287,68,5,328702,tracerouteasncounts
46288,1080,2,393569,tracerouteasncounts
46289,86246,6,393806,tracerouteasncounts
46290,5,1,394444,tracerouteasncounts
46291,230,5,394592,tracerouteasncounts
46292,96112,2,394823,tracerouteasncounts
46293,71,1,395541,tracerouteasncounts
46294,43535,1,395740,tracerouteasncounts
46295,19436,15,396037,tracerouteasncounts
46296,1372,9,397484,tracerouteasncounts
46297,282,2,397782,tracerouteasncounts
46298,1043,22,397879,tracerouteasncounts
46299,7037,15,398050,tracerouteasncounts
46300,129,1,398560,tracerouteasncounts
46301,1305,41,398663,tracerouteasncounts
46302,294,63,1452,tracerouteasncounts
46303,76,3,2187,tracerouteasncounts
46304,8,1,2877,tracerouteasncounts
46305,181,1,3412,tracerouteasncounts
46306,45507,182,5760,tracerouteasncounts
46307,1458,4,6912,tracerouteasncounts
46308,3373,31,7546,tracerouteasncounts
46309,1,1,7588,tracerouteasncounts
46310,2405,9,8513,tracerouteasncounts
46311,1087,24,9655,tracerouteasncounts
46312,33,1,9672,tracerouteasncounts
46313,22765,3,11133,tracerouteasncounts
46314,2444,596,11259,tracerouteasncounts
46315,147,1,11487,tracerouteasncounts
46316,54,1,12598,tracerouteasncounts
46317,104,15,12599,tracerouteasncounts
46318,1023,116,16372,tracerouteasncounts
46319,2772,4,18108,tracerouteasncounts
46320,448,2,18814,tracerouteasncounts
46321,12,1,18849,tracerouteasncounts
46322,55,3,19595,tracerouteasncounts
46323,5,1,19770,tracerouteasncounts
46324,16067,116,19830,tracerouteasncounts
46325,108,1,19925,tracerouteasncounts
46326,940,1,21094,tracerouteasncounts
46327,208405,3,21693,tracerouteasncounts
46328,80601,1,21974,tracerouteasncounts
46329,6,1,22188,tracerouteasncounts
46330,26,1,22227,tracerouteasncounts
46331,14202,4,22406,tracerouteasncounts
46332,8891,2,23096,tracerouteasncounts
46333,495,1,23658,tracerouteasncounts
46334,7911,3,24375,tracerouteasncounts
46335,405,6,25585,tracerouteasncounts
46336,2684,2,26059,tracerouteasncounts
46337,254,6,26636,tracerouteasncounts
46338,175,1,26850,tracerouteasncounts
46339,5,2,26871,tracerouteasncounts
46340,10866,222,27288,tracerouteasncounts
46341,1618,47,28204,tracerouteasncounts
46342,211,9,28291,tracerouteasncounts
46343,10049,521,28292,tracerouteasncounts
46344,82,8,28295,tracerouteasncounts
46345,22681,15,28891,tracerouteasncounts
46346,1557,41,29014,tracerouteasncounts
46347,50,3,29229,tracerouteasncounts
46348,103,1,29926,tracerouteasncounts
46349,10483,4,30409,tracerouteasncounts
46350,6369,2,31369,tracerouteasncounts
46351,142,3,31570,tracerouteasncounts
46352,6097,8,32016,tracerouteasncounts
46353,114,1,32801,tracerouteasncounts
46354,110460,2,32893,tracerouteasncounts
46355,16188,1,32973,tracerouteasncounts
46356,84484,4,33001,tracerouteasncounts
46357,147,6,35441,tracerouteasncounts
46358,6754,57,35654,tracerouteasncounts
46359,107966,3615,35805,tracerouteasncounts
46360,593,21,35893,tracerouteasncounts
46361,1301,2,36175,tracerouteasncounts
46362,620,1,36255,tracerouteasncounts
46363,90,1,36433,tracerouteasncounts
46364,37882,530,37204,tracerouteasncounts
46365,885,15,38310,tracerouteasncounts
46366,3064,2,38836,tracerouteasncounts
46367,2247,16,38891,tracerouteasncounts
46368,15,2,40648,tracerouteasncounts
46369,4092,2,40725,tracerouteasncounts
46370,578,14,41412,tracerouteasncounts
46371,3883,62,44451,tracerouteasncounts
46372,183,6,44686,tracerouteasncounts
46373,5151,57,45766,tracerouteasncounts
46374,4428,1,46561,tracerouteasncounts
46375,79,1,46698,tracerouteasncounts
46376,539,9,47745,tracerouteasncounts
46377,788,2,47958,tracerouteasncounts
46378,3895,19,49528,tracerouteasncounts
46379,38,2,49574,tracerouteasncounts
46380,84,14,49914,tracerouteasncounts
46381,234,18,50613,tracerouteasncounts
46382,71,1,50778,tracerouteasncounts
46383,2,1,50840,tracerouteasncounts
46384,7184,2,51510,tracerouteasncounts
46385,1,1,51689,tracerouteasncounts
46386,2971,11,51728,tracerouteasncounts
46387,1139,117,52637,tracerouteasncounts
46388,214,20,52638,tracerouteasncounts
46389,138087,52,52925,tracerouteasncounts
46390,173,69,52984,tracerouteasncounts
46391,1225,10,54097,tracerouteasncounts
46392,10549,4,54527,tracerouteasncounts
46393,1460,3,54772,tracerouteasncounts
46394,6284,2,55059,tracerouteasncounts
46395,10962,2,55781,tracerouteasncounts
46396,128,2,57038,tracerouteasncounts
46397,77,6,57498,tracerouteasncounts
46398,110,2,58271,tracerouteasncounts
46399,29,2,60125,tracerouteasncounts
46400,157,3,60651,tracerouteasncounts
46401,2117,7,60994,tracerouteasncounts
46402,102,1,61443,tracerouteasncounts
46403,91,36,61821,tracerouteasncounts
46404,1046,1,62053,tracerouteasncounts
46405,16,2,62181,tracerouteasncounts
46406,66,1,62583,tracerouteasncounts
46407,1216,1,62973,tracerouteasncounts
46408,6,1,65724,tracerouteasncounts
46409,2474,274,131927,tracerouteasncounts
46410,529,4,132100,tracerouteasncounts
46411,60,8,134285,tracerouteasncounts
46412,1006,27,134333,tracerouteasncounts
46413,44,1,134737,tracerouteasncounts
46414,12,2,136252,tracerouteasncounts
46415,39,2,137531,tracerouteasncounts
46416,244,6,137682,tracerouteasncounts
46417,359,8,138014,tracerouteasncounts
46418,968,25,138263,tracerouteasncounts
46419,87,6,138487,tracerouteasncounts
46420,608,3,139708,tracerouteasncounts
46421,19,2,140040,tracerouteasncounts
46422,1,1,140402,tracerouteasncounts
46423,1462,15,196822,tracerouteasncounts
46424,112,1,196971,tracerouteasncounts
46425,20,7,197716,tracerouteasncounts
46426,3110,1,198204,tracerouteasncounts
46427,1,1,198704,tracerouteasncounts
46428,500,4,199433,tracerouteasncounts
46429,98,16,199434,tracerouteasncounts
46430,45,2,199587,tracerouteasncounts
46431,831,2,200421,tracerouteasncounts
46432,21,11,200640,tracerouteasncounts
46433,3,1,201475,tracerouteasncounts
46434,49,2,204485,tracerouteasncounts
46435,49,4,205169,tracerouteasncounts
46436,228,11,205687,tracerouteasncounts
46437,170,12,207348,tracerouteasncounts
46438,61662,511,207375,tracerouteasncounts
46439,316,5,208189,tracerouteasncounts
46440,331,20,209240,tracerouteasncounts
46441,426,14,210125,tracerouteasncounts
46442,13,3,213397,tracerouteasncounts
46443,144,40,262361,tracerouteasncounts
46444,55,6,262863,tracerouteasncounts
46445,2737,228,263110,tracerouteasncounts
46446,30,10,263344,tracerouteasncounts
46447,770,95,263371,tracerouteasncounts
46448,334,24,263845,tracerouteasncounts
46449,1652,236,264069,tracerouteasncounts
46450,22,9,264267,tracerouteasncounts
46451,1401,123,264900,tracerouteasncounts
46452,21,3,265058,tracerouteasncounts
46453,250,87,265139,tracerouteasncounts
46454,131,10,266431,tracerouteasncounts
46455,16247,422,266860,tracerouteasncounts
46456,111,19,267443,tracerouteasncounts
46457,144,28,268463,tracerouteasncounts
46458,45,18,269153,tracerouteasncounts
46459,545,15,269364,tracerouteasncounts
46460,209,25,269924,tracerouteasncounts
46461,508,61,270677,tracerouteasncounts
46462,291,12,270763,tracerouteasncounts
46463,35,13,270932,tracerouteasncounts
46464,1,1,271220,tracerouteasncounts
46465,301,26,271262,tracerouteasncounts
46466,5400,29,327756,tracerouteasncounts
46467,18,4,328303,tracerouteasncounts
46468,220,4,393719,tracerouteasncounts
46469,143,1,394412,tracerouteasncounts
46470,13855,1,394955,tracerouteasncounts
46471,86,2,395926,tracerouteasncounts
46472,47,1,397120,tracerouteasncounts
46473,95,2,397611,tracerouteasncounts
46474,4392,1,397918,tracerouteasncounts
46475,19,1,398383,tracerouteasncounts
46476,341381,84,4755,squatasncounts
46477,5778,13,17882,squatasncounts
46478,42,6,18159,squatasncounts
46479,198,1,19151,squatasncounts
46480,60,4,22047,squatasncounts
46481,4,3,40676,squatasncounts
46482,6904,26,45410,squatasncounts
46483,122,2,52260,squatasncounts
46484,2859,48,59362,squatasncounts
46485,57,2,133006,squatasncounts
46486,2399,7,133075,squatasncounts
46487,2,1,138556,squatasncounts
46488,3766,1,262570,squatasncounts
46489,20,1,15582,squatasncounts
46490,1,1,17563,squatasncounts
46491,3214732,85,22616,squatasncounts
46492,47,1,33964,squatasncounts
46493,4,1,38547,squatasncounts
46494,40,1,51590,squatasncounts
46495,88,1,62011,squatasncounts
46496,415,7,131444,squatasncounts
46497,43,3,141474,squatasncounts
46498,4,1,263790,squatasncounts
46499,1,1,266983,squatasncounts
46500,14874,8,4049,squatasncounts
46501,31984,156,6128,squatasncounts
46502,181,5,6453,squatasncounts
46503,492,10,6739,squatasncounts
46504,1,1,10921,squatasncounts
46505,45,1,23601,squatasncounts
46506,5362,1,35549,squatasncounts
46507,111,7,43766,squatasncounts
46508,92,2,60426,squatasncounts
46509,1167,87,131717,squatasncounts
46510,15326,2,133090,squatasncounts
46511,17,6,133287,squatasncounts
46512,10654,1,133915,squatasncounts
46513,1570,2,134238,squatasncounts
46514,2,1,141077,squatasncounts
46515,50,2,203689,squatasncounts
46516,55,1,266345,squatasncounts
46517,56989,2,3561,squatasncounts
46518,1163,1,4583,squatasncounts
46519,34,2,6157,squatasncounts
46520,11581,6,13692,squatasncounts
46521,198,9,18207,squatasncounts
46522,6733,22,27017,squatasncounts
46523,88,2,31126,squatasncounts
46524,593,8,38875,squatasncounts
46525,5119,2,49229,squatasncounts
46526,290239,1,54747,squatasncounts
46527,39,2,57269,squatasncounts
46528,1097,1,60257,squatasncounts
46529,3,1,64307,squatasncounts
46530,1535,1,134372,squatasncounts
46531,1,1,135181,squatasncounts
46532,573,1,135288,squatasncounts
46533,190,5,136480,squatasncounts
46534,106,1,136803,squatasncounts
46535,20,3,137653,squatasncounts
46536,65,6,138320,squatasncounts
46537,55,3,139711,squatasncounts
46538,2813,4,262207,squatasncounts
46539,172,3,263327,squatasncounts
46540,761,2,270058,squatasncounts
46541,1337,15,3269,squatasncounts
46542,10823,172,9245,squatasncounts
46543,40731,421,17465,squatasncounts
46544,5,2,19254,squatasncounts
46545,307,1,22186,squatasncounts
46546,12,1,28458,squatasncounts
46547,24,1,40631,squatasncounts
46548,3,2,58065,squatasncounts
46549,51,4,63493,squatasncounts
46550,439,1,133101,squatasncounts
46551,9,2,133354,squatasncounts
46552,4884,11,134294,squatasncounts
46553,162,6,135517,squatasncounts
46554,6,2,138384,squatasncounts
46555,281,18,138557,squatasncounts
46556,439,10,140732,squatasncounts
46557,133,10,199276,squatasncounts
46558,108,2,201874,squatasncounts
46559,7,1,263456,squatasncounts
46560,715,5,266802,squatasncounts
46561,333,2,3855,squatasncounts
46562,10,1,6042,squatasncounts
46563,436,2,7049,squatasncounts
46564,111,1,10821,squatasncounts
46565,393,1,18219,squatasncounts
46566,85,2,38197,squatasncounts
46567,30,1,39577,squatasncounts
46568,237,6,46269,squatasncounts
46569,7,3,59156,squatasncounts
46570,102,3,133854,squatasncounts
46571,969,18,136719,squatasncounts
46572,4,1,137692,squatasncounts
46573,105,16,206119,squatasncounts
46574,23791,2,1239,squatasncounts
46575,20166,3,3300,squatasncounts
46576,9,2,4764,squatasncounts
46577,1315,12,4766,squatasncounts
46578,117,4,11556,squatasncounts
46579,208,13,18196,squatasncounts
46580,415,1,24373,squatasncounts
46581,85,1,24677,squatasncounts
46582,10,1,31205,squatasncounts
46583,42,1,52280,squatasncounts
46584,12,1,52503,squatasncounts
46585,95,3,58590,squatasncounts
46586,343,1,132443,squatasncounts
46587,6,1,134946,squatasncounts
46588,2,1,136419,squatasncounts
46589,172,5,140608,squatasncounts
46590,494,2,264696,squatasncounts
46591,3,2,668,squatasncounts
46592,4,1,7991,squatasncounts
46593,17,11,9541,squatasncounts
46594,189,2,23487,squatasncounts
46595,462,1,33042,squatasncounts
46596,4,1,33070,squatasncounts
46597,371,10,52228,squatasncounts
46598,8,1,54600,squatasncounts
46599,1869,20,58966,squatasncounts
46600,142,3,133756,squatasncounts
46601,17,4,134837,squatasncounts
46602,338,1,135332,squatasncounts
46603,5,1,141051,squatasncounts
46604,12,1,13156,squatasncounts
46605,16,1,16169,squatasncounts
46606,543,3,16326,squatasncounts
46607,264,1,21088,squatasncounts
46608,28,1,26190,squatasncounts
46609,5,1,37123,squatasncounts
46610,25,8,45498,squatasncounts
46611,1,1,139549,squatasncounts
46612,222,1,203877,squatasncounts
46613,182,42,17557,squatasncounts
46614,1,1,21513,squatasncounts
46615,10,1,22883,squatasncounts
46616,317,1,26478,squatasncounts
46617,1827,1,35313,squatasncounts
46618,2,2,38713,squatasncounts
46619,8,1,43885,squatasncounts
46620,6,2,45184,squatasncounts
46621,7331,8,45458,squatasncounts
46622,16,1,135724,squatasncounts
46623,25,2,136336,squatasncounts
46624,46,1,136620,squatasncounts
46625,416,13,136639,squatasncounts
46626,45431,3,2510,squatasncounts
46627,294,7,7470,squatasncounts
46628,5467,9,9503,squatasncounts
46629,10445,3,9989,squatasncounts
46630,180,6,11342,squatasncounts
46631,6088,3,11985,squatasncounts
46632,58,1,18872,squatasncounts
46633,6,1,24492,squatasncounts
46634,40,2,28080,squatasncounts
46635,3625,1,30383,squatasncounts
46636,357,4,45079,squatasncounts
46637,263,5,58594,squatasncounts
46638,79,1,131210,squatasncounts
46639,26,2,134884,squatasncounts
46640,6561,23,136200,squatasncounts
46641,48,1,263140,squatasncounts
46642,3,1,268494,squatasncounts
46643,960,2,564,squatasncounts
46644,772,6,4058,squatasncounts
46645,166016,30,4515,squatasncounts
46646,828,4,7459,squatasncounts
46647,2697,3,17145,squatasncounts
46648,238,1,20477,squatasncounts
46649,133,16,38500,squatasncounts
46650,1089,2,136271,squatasncounts
46651,141,2,137570,squatasncounts
46652,263,4,202940,squatasncounts
46653,2222752,151,1226,squatasncounts
46654,2,1,1540,squatasncounts
46655,32143,9,3741,squatasncounts
46656,17,1,4621,squatasncounts
46657,9,1,9321,squatasncounts
46658,8,1,42926,squatasncounts
46659,3,1,43722,squatasncounts
46660,91,2,45289,squatasncounts
46661,1,1,133007,squatasncounts
46662,9300,63,133590,squatasncounts
46663,940,22,136557,squatasncounts
46664,105,1,136965,squatasncounts
46665,3,1,138084,squatasncounts
46666,99,3,269351,squatasncounts
46667,28,1,2152,squatasncounts
46668,8275,816,7713,squatasncounts
46669,38,3,8374,squatasncounts
46670,274,1,10242,squatasncounts
46671,2294,1,20018,squatasncounts
46672,331,3,21050,squatasncounts
46673,178,1,21541,squatasncounts
46674,34,1,24023,squatasncounts
46675,220,1,33353,squatasncounts
46676,1,1,46562,squatasncounts
46677,235,11,55693,squatasncounts
46678,604,18,131090,squatasncounts
46679,98,1,134178,squatasncounts
46680,569,1,136493,squatasncounts
46681,6,5,138612,squatasncounts
46682,17,3,263276,squatasncounts
46683,11,2,267685,squatasncounts
46684,13,9,8048,squatasncounts
46685,8,1,9370,squatasncounts
46686,951,4,14115,squatasncounts
46687,24,1,14345,squatasncounts
